Label,Prediction,False Prediction,File Name
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20191117_021931_747_0882432_1.png
0,0.88,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210112_180053_960_0121600_1.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_103548_411_0886272_3.png
0,0.86,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0004_20210121_055235_363_1172992_2.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200722_220037_189_0150016_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200721_234138_473_0306432_1.png
1,0.86,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20200420_031139_392_0721152_1.png
0,0.85,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210722_224925_321_0209920_1.png
1,0.94,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190304_215905_153_0356608_1.png
1,0.83,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210717_224428_780_0191744_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20200908_215044_305_0294144_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200806_214646_636_0173824_1.png
0,0.77,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210819_220011_978_0217856_3.png
1,0.86,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200817_030125_856_0674304_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20191028_013146_686_0766720_1.png
1,0.77,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200420_232322_436_0367616_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200812_020320_795_0560128_1.png
0,0.81,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0002_20210119_222553_889_0502016_1.png
0,0.89,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210908_213132_833_0244736_1.png
0,0.82,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_UK002F_20210926_192838_420_0092672_1.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20201120_224903_016_0574976_1.png
1,0.81,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190905_224405_762_0057088_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210519_220956_667_0168192_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210923_022024_322_0726272_4.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_UK000F_20210522_232634_569_0239360_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200327_024558_428_0728832_1.png
1,0.86,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200919_225747_334_0424192_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210718_002255_338_0339200_1.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200529_012104_714_0449280_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200620_235713_823_0284160_1.png
1,0.94,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20201002_025006_692_0822272_1.png
1,0.86,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20191107_230814_999_0584448_1.png
0,0.82,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_UK000F_20210121_200039_445_0239872_12.png
1,0.85,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200329_000041_276_0482048_1.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20191203_023857_790_0932608_1.png
1,0.99,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200324_000423_800_0501760_1.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20201228_011824_825_0803072_1.png
1,0.98,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20201218_172117_882_0103424_1.png
0,0.8,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210912_234909_894_0465664_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190909_005344_636_0554496_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0004_20210121_061304_353_1203712_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_101955_371_0862464_3.png
1,0.82,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200707_015503_929_0478208_1.png
0,0.83,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210126_005433_423_0709632_2.png
1,0.85,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20200415_002225_706_0465408_1.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200322_204739_847_0208896_1.png
0,0.82,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210212_190507_880_0143104_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200812_022451_766_0603904_1.png
0,0.64,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210126_021321_594_0827136_1.png
0,0.88,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210125_232755_540_0581120_1.png
0,0.88,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_UK000F_20210121_200039_445_0239872_7.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20200512_002617_597_0397824_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210805_021239_700_0549888_4.png
1,0.85,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20190827_200907_849_0082944_1.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0003_20210121_011928_130_0768512_7.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210811_030309_409_0642304_1.png
0,0.96,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0003_20210121_010537_156_0747776_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20200215_004421_204_0656896_1.png
0,0.85,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR0010_20201105_030434_172_0964864_4.png
1,0.03,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200507_022231_383_0593408_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_113514_599_0975360_3.png
1,0.83,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190421_004453_644_0481280_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210330_201155_345_0126208_2.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0002_20210121_054200_252_1155328_5.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200119_230218_129_0561920_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20201112_212814_289_0435712_1.png
0,0.81,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210905_214044_469_0248064_14.png
1,0.94,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200812_231504_017_0323328_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210608_235117_318_0140800_1.png
1,0.79,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210808_210629_803_0101888_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190726_214327_472_0137472_1.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210405_212028_993_0212992_5.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210717_010525_219_0401408_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210929_220503_229_0368128_1.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200621_011636_456_0420096_1.png
1,0.76,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20191215_182921_760_0206592_1.png
1,0.94,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190809_224939_117_0271616_1.png
0,0.93,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_121543_310_1036032_6.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20201105_010054_004_0734976_1.png
0,0.68,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210126_001324_224_0648448_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200618_223123_414_0173312_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0003_20210121_010902_525_0752896_2.png
0,0.83,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0002_20210121_052708_133_1133056_1.png
0,0.85,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210411_195031_544_0061184_2.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_UK000F_20210121_200835_944_0249856_10.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20191119_024738_924_0925696_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200815_230826_730_0322304_1.png
1,0.84,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20201016_200227_845_0244224_1.png
1,0.78,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200913_215145_641_0304640_1.png
0,0.95,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210905_203609_802_0151296_6.png
0,0.84,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210927_210825_341_0276992_7.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20201119_045323_559_1116672_1.png
0,0.93,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210125_231801_463_0566272_2.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210211_051010_219_1049344_3.png
1,0.94,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190724_004914_886_0408064_1.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200505_234527_366_0353024_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200908_014516_337_0633600_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200830_024914_434_0698112_1.png
0,0.96,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0004_20210120_235945_502_0644352_1.png
1,0.82,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200422_014127_030_0569600_1.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210905_214135_658_0249344_4.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210113_001650_876_0651264_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200819_002538_211_0446720_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210416_214046_950_0212992_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20190726_004238_829_0399104_1.png
1,0.95,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190920_232350_775_0455424_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200815_000658_103_0407040_1.png
1,0.95,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20191108_030248_103_0924416_1.png
0,0.93,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210914_025648_610_0748288_4.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_UK001L_20210511_002418_837_0358144_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190531_234625_989_0301056_1.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210812_222349_352_0231168_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20201022_015744_561_0797440_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20191008_185534_458_0115968_6.png
0,0.92,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210905_203640_519_0152064_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210929_192810_256_0133376_7.png
1,0.82,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20191218_062655_521_1276928_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20201107_234543_723_0629248_1.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210712_235255_463_0285952_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200723_014140_812_0475392_1.png
0,0.88,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0002_20210120_225408_236_0545280_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20201124_025053_537_0941056_1.png
0,0.95,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR000Y_20200625_231535_687_0360960_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200107_050507_284_1132288_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20201107_034134_769_1003776_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20191221_052103_486_1176064_1.png
1,0.11,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190811_234352_027_0358912_1.png
0,0.86,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0002_20210121_052932_733_1136640_2.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200913_222452_828_0354304_2.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20200423_234201_979_0377088_1.png
1,0.01,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190721_010353_879_0412928_1.png
0,0.98,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210927_232305_881_0479232_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20200825_002026_927_0449792_1.png
1,0.75,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200116_234609_394_0628992_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190624_005158_251_0376064_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200813_223725_306_0266752_1.png
1,0.98,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20201006_231556_187_0501760_1.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190825_022451_233_0632832_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210923_022419_839_0732160_1.png
1,0.01,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200806_021448_021_0562688_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_UK0006_20201214_054800_910_1152256_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210118_034607_678_0961024_4.png
1,0.88,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200810_215419_044_0194048_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210731_235059_175_0014848_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20200321_210751_405_0232448_1.png
0,0.01,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR0010_20201105_002849_940_0732160_1.png
0,0.83,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210825_022000_215_0624384_4.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210112_231059_152_0558592_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210513_010951_497_0456192_1.png
0,0.95,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0003_20210121_011004_011_0754432_2.png
1,0.79,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210514_010839_129_0450816_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0003_20210121_011938_365_0768768_3.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200515_223343_753_0231424_1.png
1,0.95,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190325_014350_773_0638720_1.png
0,0.85,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_021725_638_0139264_1.png
1,0.04,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_UK0006_20201215_050537_771_1094144_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200519_010000_847_0438272_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190730_225302_104_0240384_1.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210723_022458_098_0532736_1.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20200718_001827_935_0341504_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20201108_044829_865_1106432_1.png
1,0.96,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210815_211103_662_0131328_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_UK000F_20210211_184755_774_0053504_16.png
0,0.08,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR0010_20201105_015256_059_0857856_3.png
1,0.86,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190905_012435_247_0581120_1.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200913_211015_128_0239360_1.png
1,0.85,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210928_002340_757_0569600_1.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210921_034327_744_0844288_1.png
0,0.88,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR0010_20201105_013059_014_0825088_9.png
0,0.82,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR0010_20201105_023111_402_0914944_3.png
0,0.08,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210213_194724_307_0204800_3.png
1,0.82,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20200312_235410_818_0293888_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200804_223732_386_0240640_1.png
0,0.82,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210921_032702_236_0819712_1.png
1,0.87,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200813_003011_583_0435456_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210113_031319_241_0900864_4.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190810_015734_711_0544000_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210406_212437_627_0216832_4.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_014255_605_0087552_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210412_010850_199_0537344_1.png
1,0.95,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190612_230439_490_0222976_3814.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_072147_046_0595456_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210814_223529_075_0254208_1.png
0,0.88,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_115250_133_1001728_2.png
1,0.14,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20190904_234258_334_0429568_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200824_002419_978_0169216_1.png
1,0.77,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20201126_224942_881_0578304_1.png
0,0.04,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210126_004723_266_0698880_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_DE0001_20200724_214735_714_0145152_1.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_US0002_20201026_020700_544_0123648_2.png
1,0.88,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200811_223137_686_0255488_1.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210929_183736_837_0057600_1.png
0,0.94,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210929_193855_927_0149504_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200907_005300_760_0548096_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190819_234600_838_0380160_1.png
1,0.88,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200707_003040_224_0352768_1.png
1,0.86,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_UK001L_20210407_033235_026_0701696_1.png
1,0.9,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20190823_011355_477_0520192_1.png
0,0.89,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210905_203356_645_0147968_1.png
1,0.05,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20200326_230207_381_0394752_1.png
1,0.82,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0004_20201031_023806_250_0875776_1.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20200724_235707_664_0323328_1.png
0,0.0,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_BE0004_20210121_053724_010_1150208_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210813_000842_136_0388352_1.png
0,0.83,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0009_20210214_014904_666_0745472_1.png
1,0.93,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210519_234711_003_0313856_1.png
1,0.94,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200925_024911_279_0787712_1.png
0,0.97,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_NL0001_20210929_192424_684_0127744_4.png
1,0.89,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20201219_020615_942_0883456_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0001_20210813_030940_551_0658944_1.png
1,0.92,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_NL0009_20210418_232450_279_0363776_1.png
1,0.91,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20190909_023743_422_0709632_1.png
1,0.84,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200807_025912_244_0639232_1.png
1,0.98,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20210102_004319_821_0738304_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20191107_235008_635_0638208_1.png
1,0.85,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200913_231818_150_0434432_1.png
0,0.91,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_UK0006_20201214_001947_384_0681472_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200923_030608_294_0805376_1.png
1,0.95,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0003_20200517_012456_215_0479744_1.png
1,0.94,True,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0001_20200704_011826_270_0425472_1.png
1,0.0,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/1/FF_BE0002_20200919_033837_263_0836096_1.png
0,0.9,False,/mnt/local/fiachra/meteor_images/files/20210121_pngs/0/FF_HR0010_20201105_031438_934_0979968_1.png
